customer_id,income,marital_status,travel_amt,travel_trans,fuel_amt,fuel_trans,entertainment_amt,entertainment_trans,food_amt,food_trans,bill_amt,bill_trans,total_amt,total_trans,age,customer_since_months,occupation_business,occupation_doctor,occupation_engineer,occupation_lawyer,occupation_teacher,city_grp_t0,city_grp_t1,city_grp_t2,city_grp_t3,city_grp_unknown,card_type
c3748,6.095061898219785,0,0,0,0,0,80841,1,225130,2,481447,2,787418,5,49,267.0,0,0,1,0,0,0,0,0,1,0,platinum
c3749,6.184544654222154,1,0,0,228703,2,199982,1,839568,5,0,0,1268253,8,34,230.0,0,0,1,0,0,0,0,0,1,0,platinum
c3750,6.287513074442471,1,0,0,0,0,0,0,316164,3,142175,1,458339,4,45,236.0,0,0,1,0,0,0,0,1,0,0,platinum
c3751,5.940238487351716,0,0,0,8332,1,193178,1,120122,2,0,0,321632,4,38,130.0,0,1,0,0,0,0,1,0,0,0,platinum
c3752,6.1312923397960155,1,0,0,129212,1,126460,1,655377,3,0,0,911049,5,47,175.0,0,0,0,1,0,0,0,0,0,1,platinum
c3753,6.0028344902411375,0,0,0,275204,2,76626,1,493299,2,0,0,845129,5,41,207.0,0,0,0,0,1,1,0,0,0,0,platinum
c3754,6.251696365788807,1,130950,1,21862,2,0,0,185589,1,0,0,338401,4,38,180.0,0,0,1,0,0,0,0,0,0,1,platinum
c3755,6.097348949699149,0,15797,1,0,0,201554,1,210522,2,0,0,427873,4,49,162.0,1,0,0,0,0,1,0,0,0,0,platinum
c3756,5.826835771473426,0,0,0,275295,1,0,0,499364,4,45585,1,820244,6,44,179.0,0,0,1,0,0,0,0,1,0,0,platinum
c3757,6.089709105070849,0,246920,1,0,0,183892,1,288807,1,285049,2,1004668,5,32,205.0,0,1,0,0,0,0,0,0,0,1,platinum
c3758,5.880286976789638,1,0,0,0,0,0,0,73263,1,152976,1,226239,2,35,224.0,1,0,0,0,0,0,0,0,1,0,platinum
c3759,5.906684599748539,1,0,0,184287,1,190003,1,333973,2,0,0,708263,4,49,216.0,1,0,0,0,0,0,0,0,0,1,platinum
c3760,6.284167821515532,1,136851,1,257060,1,0,0,152712,1,24734,1,571357,4,41,210.0,0,0,0,1,0,0,0,0,1,0,platinum
c3761,6.223448433348997,1,0,0,658782,3,361916,2,655299,4,0,0,1675997,9,46,144.0,1,0,0,0,0,0,0,0,1,0,platinum
c3762,5.850038778347247,1,0,0,240146,1,0,0,213050,1,0,0,453196,2,34,150.0,0,0,1,0,0,0,0,1,0,0,platinum
c3763,6.2236303878970425,0,0,0,327483,2,0,0,496158,3,0,0,823641,5,42,165.0,0,0,0,0,1,0,0,0,1,0,platinum
c3764,6.234130143492088,1,0,0,33740,1,0,0,95209,3,356368,2,485317,6,37,213.0,1,0,0,0,0,0,0,0,1,0,platinum
c3765,5.905759732614758,1,0,0,0,0,211815,1,286632,1,251877,1,750324,3,34,206.0,1,0,0,0,0,0,0,1,0,0,platinum
c3766,5.852506831230652,0,0,0,157806,1,286069,1,452730,2,150577,1,1047182,5,38,137.0,0,0,0,0,1,0,0,1,0,0,platinum
c3767,5.87456646498292,0,0,0,482771,3,501296,2,538811,2,321395,2,1844273,9,31,144.0,0,1,0,0,0,0,0,1,0,0,platinum
c3768,5.987083687411843,0,0,0,22092,1,0,0,534930,2,0,0,557022,3,37,219.0,1,0,0,0,0,1,0,0,0,0,platinum
c3769,6.054020186610504,0,0,0,0,0,158973,1,655354,4,0,0,814327,5,47,167.0,1,0,0,0,0,0,0,0,0,1,platinum
c3770,6.231509093120401,1,0,0,0,0,180501,1,394608,2,402175,2,977284,5,39,230.0,0,0,1,0,0,0,0,0,0,1,platinum
c3771,6.110187549261585,0,0,0,273416,2,531331,3,226193,2,513359,3,1544299,10,46,157.0,0,0,0,0,1,1,0,0,0,0,platinum
c3772,6.039218940269558,0,0,0,0,0,0,0,194768,1,0,0,194768,1,45,194.0,0,0,0,1,0,1,0,0,0,0,platinum
c3773,6.121555904990662,0,0,0,0,0,0,0,674955,4,42347,1,717302,5,41,219.0,0,0,0,0,1,1,0,0,0,0,platinum
c3774,6.289384911060446,1,0,0,0,0,0,0,525444,2,0,0,525444,2,38,226.0,0,0,0,1,0,1,0,0,0,0,platinum
c3775,6.144993356294844,1,0,0,0,0,0,0,255462,2,54690,1,310152,3,37,236.0,0,1,0,0,0,0,1,0,0,0,platinum
c3776,6.128160405704339,0,0,0,273067,1,0,0,221095,1,171361,2,665523,4,36,145.0,0,0,0,0,1,0,1,0,0,0,platinum
c3777,6.0399587278977265,1,76275,1,211573,1,0,0,429196,2,1232397,4,1949441,8,33,170.0,0,0,1,0,0,0,0,1,0,0,platinum
c3778,6.2828683018768885,1,0,0,185597,2,0,0,69263,1,0,0,254860,3,31,185.0,0,0,0,1,0,0,0,0,1,0,platinum
c3779,5.993488254537721,1,0,0,0,0,46361,1,407731,2,0,0,454092,3,41,229.0,0,1,0,0,0,1,0,0,0,0,platinum
c3780,6.017747250140262,1,0,0,232742,1,516767,2,734178,4,367740,2,1851427,9,46,157.0,0,0,0,0,1,0,0,1,0,0,platinum
c3781,5.934937069101003,1,474630,2,11793,1,175622,1,836911,7,12035,1,1510991,12,33,140.0,1,0,0,0,0,0,0,0,0,1,platinum
c3782,6.097054522166643,1,0,0,232681,2,77702,1,311955,2,149847,1,772185,6,41,213.0,0,0,0,1,0,0,1,0,0,0,platinum
c3783,6.19019970863088,1,0,0,140792,1,179301,1,340762,2,250165,2,911020,6,33,171.0,0,0,1,0,0,0,0,1,0,0,platinum
c3784,6.217773640434837,0,0,0,92032,1,0,0,178260,2,0,0,270292,3,32,153.0,0,1,0,0,0,0,1,0,0,0,platinum
c3785,6.035378500421447,1,0,0,5084,1,0,0,541928,4,57374,1,604386,6,32,222.0,0,0,0,0,1,0,0,0,0,1,platinum
c3786,5.8231643740978765,0,136076,1,0,0,225593,1,173957,1,75318,2,610944,5,41,140.0,0,1,0,0,0,0,1,0,0,0,platinum
c3787,6.201992437040466,0,0,0,0,0,0,0,1078889,6,0,0,1078889,6,40,228.0,0,1,0,0,0,0,0,0,0,1,platinum
c3788,5.933516644758507,0,0,0,0,0,95350,2,491094,3,281273,1,867717,6,30,198.0,1,0,0,0,0,0,0,1,0,0,platinum
c3789,6.000299559856244,1,173365,1,382016,3,242144,2,354145,3,59791,1,1211461,10,37,210.0,0,0,1,0,0,0,0,1,0,0,platinum
c3790,6.179532546208178,0,33530,1,56482,1,222396,1,458662,3,127370,1,898440,7,36,220.0,0,0,1,0,0,0,1,0,0,0,platinum
c3791,5.922804319125858,1,0,0,0,0,91625,1,475687,4,263506,2,830818,7,38,183.0,0,0,0,0,1,0,0,0,1,0,platinum
c3792,6.276089392132214,0,0,0,0,0,0,0,0,0,274734,1,274734,1,46,233.0,1,0,0,0,0,1,0,0,0,0,platinum
c3793,6.086350575119951,1,252790,1,240184,1,215832,3,159846,1,265219,1,1133871,7,48,233.0,0,0,0,0,1,0,1,0,0,0,platinum
c3794,5.885128742413706,1,0,0,0,0,0,0,279955,2,0,0,279955,2,37,243.0,0,0,0,1,0,0,1,0,0,0,platinum
c3795,5.86187538034338,0,0,0,259398,1,0,0,649924,3,0,0,909322,4,38,235.0,0,1,0,0,0,0,0,0,1,0,platinum
c3796,5.926455122163687,1,0,0,107822,1,489369,3,0,0,0,0,597191,4,43,141.0,0,0,1,0,0,0,0,0,0,1,platinum
c3797,6.229792385240436,1,0,0,231743,1,0,0,208098,3,0,0,439841,4,33,218.0,1,0,0,0,0,1,0,0,0,0,platinum
c3798,6.184075886214717,0,0,0,84580,1,0,0,0,0,0,0,84580,1,43,203.0,0,0,0,0,1,0,0,1,0,0,platinum
c3799,5.904922097014462,1,0,0,0,0,0,0,160173,1,247702,1,407875,2,32,214.0,0,0,1,0,0,0,1,0,0,0,platinum
c3800,6.22542378594843,1,0,0,349445,2,247154,2,472322,3,0,0,1068921,7,32,217.0,1,0,0,0,0,1,0,0,0,0,platinum
c3801,6.20839109791915,1,0,0,0,0,90156,2,238859,1,995634,1,1324649,4,32,171.0,0,1,0,0,0,0,0,1,0,0,platinum
c3802,6.164514050255802,0,0,0,771872,5,0,0,571970,3,202135,1,1545977,9,37,215.0,0,1,0,0,0,0,0,0,0,1,platinum
c3803,6.29990828569971,1,155257,1,0,0,112390,1,489492,4,216206,1,973345,7,43,173.0,0,0,1,0,0,1,0,0,0,0,platinum
c3804,5.873135682070323,1,0,0,733790,3,470071,3,345135,2,0,0,1548996,8,48,255.0,0,0,0,0,1,0,1,0,0,0,platinum
c3805,6.175303603622943,0,0,0,523846,3,375790,2,484627,3,0,0,1384263,8,35,201.0,0,0,0,1,0,0,0,0,0,1,platinum
c3806,6.014279804023878,1,0,0,0,0,0,0,106850,2,4335,1,111185,3,32,204.0,0,0,1,0,0,0,0,0,0,1,platinum
c3807,6.226809913771843,1,0,0,0,0,138749,1,4961,1,0,0,143710,2,46,202.0,0,1,0,0,0,0,0,0,0,1,platinum
c3808,5.83815870641405,0,0,0,538544,4,0,0,253543,2,0,0,792087,6,30,265.0,0,0,0,0,1,0,1,0,0,0,platinum
c3809,5.915063562184623,0,0,0,431805,3,371948,2,546407,2,294693,1,1644853,8,44,192.0,1,0,0,0,0,1,0,0,0,0,platinum
c3810,6.208332231616216,0,0,0,0,0,43195,1,646817,3,251563,1,941575,5,36,139.0,0,1,0,0,0,0,0,0,1,0,platinum
c3811,5.97172522231611,1,0,0,11878,1,172361,1,714448,4,0,0,898687,6,36,158.0,0,0,1,0,0,1,0,0,0,0,platinum
c3812,6.283364558697794,0,0,0,0,0,108313,1,601487,3,0,0,709800,4,42,218.0,0,0,0,1,0,0,1,0,0,0,platinum
c3813,5.817945954079177,1,0,0,0,0,452059,2,0,0,41196,1,493255,3,46,250.0,0,0,0,1,0,1,0,0,0,0,platinum
c3814,6.275400738583758,1,109878,1,0,0,0,0,4801,1,330198,2,444877,4,34,224.0,0,0,0,0,1,1,0,0,0,0,platinum
c3815,6.076142521665745,0,72158,1,65269,1,0,0,0,0,382334,2,519761,4,46,188.0,0,0,0,1,0,0,1,0,0,0,platinum
c3816,6.064700527372805,1,0,0,282429,2,247363,1,0,0,0,0,529792,3,42,190.0,0,1,0,0,0,0,0,0,0,1,platinum
c3817,6.185966609747559,1,0,0,0,0,289032,1,0,0,212743,2,501775,3,33,161.0,0,0,0,1,0,1,0,0,0,0,platinum
c3818,6.247764656770964,0,0,0,0,0,74382,1,0,0,0,0,74382,1,46,240.0,0,0,0,1,0,0,0,0,1,0,platinum
c3819,5.945822966613664,0,0,0,277330,3,0,0,200492,1,0,0,477822,4,49,149.0,1,0,0,0,0,0,0,1,0,0,platinum
c3820,6.285940579110917,1,0,0,6032,1,135523,1,178478,1,568446,3,888479,6,38,150.0,0,0,0,0,1,0,0,1,0,0,platinum
c3821,6.069673645783497,1,0,0,255489,2,0,0,532529,2,0,0,788018,4,42,139.0,0,0,0,1,0,0,0,1,0,0,platinum
c3822,6.030539005538995,0,0,0,88431,1,0,0,0,0,241617,1,330048,2,30,247.0,0,0,1,0,0,0,1,0,0,0,platinum
c3823,6.2157934902449625,1,0,0,21307,1,151477,1,572506,2,851374,1,1596664,5,43,246.0,0,1,0,0,0,0,0,1,0,0,platinum
c3824,6.019008638569267,1,0,0,251759,2,128798,2,120780,1,782824,2,1284161,7,47,225.0,0,0,0,1,0,0,0,1,0,0,platinum
c3825,6.106796854175138,0,0,0,160497,1,59480,1,156559,2,0,0,376536,4,34,234.0,1,0,0,0,0,1,0,0,0,0,platinum
c3826,6.0563151058672915,1,0,0,0,0,295639,1,524448,4,0,0,820087,5,41,154.0,0,0,0,0,1,1,0,0,0,0,platinum
c3827,6.059800378828596,1,0,0,0,0,439971,3,0,0,61758,1,501729,4,33,195.0,0,1,0,0,0,0,0,0,1,0,platinum
c3828,5.974196565258799,0,0,0,0,0,295711,3,554581,4,0,0,850292,7,48,169.0,0,0,0,0,1,0,1,0,0,0,platinum
c3829,6.269864440373209,1,0,0,314072,2,5468,1,0,0,0,0,319540,3,37,238.0,1,0,0,0,0,0,1,0,0,0,platinum
c3830,6.236184694995763,0,0,0,393835,2,241203,2,0,0,689478,1,1324516,5,43,147.0,0,0,0,1,0,0,1,0,0,0,platinum
c3831,6.14157518330082,1,0,0,72061,1,230401,1,834615,4,0,0,1137077,6,34,150.0,1,0,0,0,0,0,0,0,0,1,platinum
c3832,6.163323906711566,1,0,0,413099,2,107014,1,267784,2,193363,1,981260,6,34,228.0,0,0,0,0,1,0,0,0,1,0,platinum
c3833,6.287196654291041,1,0,0,300501,2,63405,1,1023893,6,67673,1,1455472,10,41,201.0,0,0,0,1,0,0,0,1,0,0,platinum
c3834,6.176051881237501,1,0,0,0,0,51330,1,590502,4,0,0,641832,5,39,204.0,0,0,0,1,0,0,0,1,0,0,platinum
c3835,5.959494063429005,0,0,0,80107,1,184429,1,279747,1,0,0,544283,3,31,139.0,0,0,0,0,1,0,0,0,0,1,platinum
c3836,6.271657863429168,1,0,0,508676,3,478967,2,22361,1,0,0,1010004,6,39,175.0,1,0,0,0,0,1,0,0,0,0,platinum
c3837,5.9412614177497645,1,0,0,291062,2,415759,2,302597,2,144398,1,1153816,7,35,183.0,0,0,1,0,0,0,0,0,0,1,platinum
c3838,6.172470404476067,0,0,0,0,0,231002,1,319145,3,277073,1,827220,5,43,195.0,0,0,1,0,0,1,0,0,0,0,platinum
c3840,5.8553428581123415,1,0,0,206887,1,108378,1,0,0,215080,2,530345,4,34,214.0,0,0,0,0,1,0,1,0,0,0,platinum
c3841,5.888555756884667,1,0,0,72099,1,129054,1,577112,3,0,0,778265,5,41,198.0,0,1,0,0,0,0,0,0,1,0,platinum
c3842,6.19121591760104,0,0,0,441274,3,0,0,292838,1,164903,1,899015,5,35,177.0,0,0,0,0,1,1,0,0,0,0,platinum
c3843,6.214503164028068,0,0,0,107686,1,244542,2,618261,3,174214,1,1144703,7,35,170.0,0,0,1,0,0,0,1,0,0,0,platinum
c3844,6.159342167998739,1,0,0,277556,1,339657,2,0,0,0,0,617213,3,43,180.0,0,0,0,0,1,0,0,1,0,0,platinum
c3845,6.229781639246542,1,0,0,0,0,215335,1,0,0,298870,1,514205,2,49,211.0,1,0,0,0,0,1,0,0,0,0,platinum
c3846,5.84258365541769,1,0,0,232994,2,267129,1,518197,3,0,0,1018320,6,41,220.0,0,1,0,0,0,0,0,0,0,1,platinum
c3847,5.92453771777549,0,0,0,317215,2,426789,2,574276,4,471922,2,1790202,10,37,248.0,1,0,0,0,0,0,0,0,1,0,platinum
c3848,5.966460880577648,0,0,0,0,0,67043,1,39507,1,274869,2,381419,4,40,197.0,0,0,1,0,0,1,0,0,0,0,platinum
c3849,5.814273572692424,1,0,0,173211,1,0,0,0,0,227195,1,400406,2,32,238.0,0,1,0,0,0,1,0,0,0,0,platinum
c3850,5.9146884452741775,1,0,0,249954,2,12352,1,73620,2,151726,1,487652,6,47,140.0,0,0,1,0,0,0,1,0,0,0,platinum
c3851,6.258707664329293,0,0,0,522646,2,0,0,93215,1,0,0,615861,3,31,231.0,1,0,0,0,0,0,0,0,1,0,platinum
c3852,6.227878481208351,0,168657,1,19336,1,325781,2,283643,2,298523,1,1095940,7,45,184.0,0,0,0,0,1,0,1,0,0,0,platinum
c3853,6.1029781191594346,1,202980,1,179501,1,0,0,624786,4,228538,1,1235805,7,32,188.0,1,0,0,0,0,0,0,1,0,0,platinum
c3854,6.135400463257031,0,0,0,77683,1,0,0,243209,1,64233,1,385125,3,37,254.0,0,0,0,1,0,0,1,0,0,0,platinum
c3855,6.045292459723734,0,100205,1,930425,5,0,0,722549,5,0,0,1753179,11,35,131.0,1,0,0,0,0,0,0,0,0,1,platinum
c3856,5.9006265352929,0,0,0,138398,1,0,0,401199,3,0,0,539597,4,41,204.0,0,1,0,0,0,0,0,0,0,1,platinum
c3857,6.122440342308898,1,0,0,203018,1,0,0,259214,2,187569,1,649801,4,33,172.0,0,0,1,0,0,0,0,0,1,0,platinum
c3858,6.211617852120981,0,0,0,0,0,33494,1,0,0,0,0,33494,1,48,230.0,0,0,0,1,0,0,0,0,1,0,platinum
c3859,6.023940610517151,1,124080,1,354426,2,294291,3,212846,2,0,0,985643,8,34,234.0,0,1,0,0,0,0,1,0,0,0,platinum
c3860,6.228406262193072,0,0,0,147717,1,235325,1,0,0,0,0,383042,2,50,239.0,0,0,0,1,0,0,0,0,1,0,platinum
c3861,5.95469924349343,0,0,0,0,0,0,0,168432,1,0,0,168432,1,46,142.0,0,0,1,0,0,0,0,0,1,0,platinum
c3862,6.1430254231546675,0,0,0,356505,3,597758,3,10666,1,0,0,964929,7,34,220.0,1,0,0,0,0,0,0,0,0,1,platinum
c3863,6.145791016512222,1,0,0,178934,1,339788,2,56300,1,0,0,575022,4,34,131.0,0,1,0,0,0,0,0,0,1,0,platinum
c3864,6.08490643068333,0,0,0,139301,1,141251,1,404599,3,655131,2,1340282,7,37,167.0,0,0,1,0,0,0,0,1,0,0,platinum
c3865,5.83080159398098,1,0,0,0,0,259005,1,113266,1,280280,1,652551,3,30,146.0,0,0,1,0,0,0,1,0,0,0,platinum
c3866,6.219464541684439,1,0,0,130814,1,148297,2,550650,4,0,0,829761,7,42,139.0,0,0,0,1,0,0,0,1,0,0,platinum
c3867,6.099025598602026,0,0,0,0,0,140305,1,391190,2,342612,3,874107,6,39,150.0,1,0,0,0,0,0,0,0,1,0,platinum
c3868,6.1388607631991325,1,169705,1,0,0,228082,2,0,0,238542,1,636329,4,41,249.0,0,1,0,0,0,1,0,0,0,0,platinum
c3869,6.090086559191327,1,0,0,220119,1,0,0,8361,1,0,0,228480,2,39,203.0,0,0,1,0,0,1,0,0,0,0,platinum
c3870,6.199714048934688,1,0,0,16940,1,0,0,192198,1,0,0,209138,2,42,143.0,0,0,1,0,0,0,0,0,0,1,platinum
c3871,6.149136249987993,0,0,0,0,0,428575,3,274766,3,273956,2,977297,8,34,167.0,0,1,0,0,0,0,0,1,0,0,platinum
c3872,5.885412110934279,0,0,0,69598,1,290690,1,0,0,224414,1,584702,3,34,170.0,1,0,0,0,0,0,0,1,0,0,platinum
c3873,6.118672698451347,0,0,0,0,0,0,0,338669,2,0,0,338669,2,45,168.0,0,0,0,0,1,1,0,0,0,0,platinum
c3874,6.125218983256491,1,160939,1,6210,1,214301,1,251701,2,991344,3,1624495,8,37,164.0,0,1,0,0,0,0,1,0,0,0,platinum
c3875,5.993672933632397,0,0,0,0,0,190358,1,328049,3,0,0,518407,4,48,194.0,0,0,0,0,1,0,0,0,1,0,platinum
c3876,6.271462420410632,0,0,0,0,0,209764,1,57823,1,296802,1,564389,3,44,238.0,1,0,0,0,0,0,0,0,1,0,platinum
c3877,6.259202885677572,0,0,0,262129,1,261177,1,231496,2,213003,1,967805,5,33,189.0,0,1,0,0,0,0,0,0,0,1,platinum
c3878,6.021402671362432,1,0,0,0,0,0,0,138114,1,146321,1,284435,2,36,159.0,1,0,0,0,0,1,0,0,0,0,platinum
c3879,6.096207277445081,1,0,0,0,0,0,0,289702,1,0,0,289702,1,45,193.0,1,0,0,0,0,0,0,1,0,0,platinum
c3880,6.134156699720747,0,260760,1,208532,1,60054,1,234983,1,0,0,764329,4,44,221.0,0,0,1,0,0,0,1,0,0,0,platinum
c3881,5.818140082275706,1,60698,1,141394,1,0,0,505672,2,0,0,707764,4,35,212.0,0,1,0,0,0,0,0,0,0,1,platinum
c3882,6.084345307691277,0,0,0,231817,1,68219,1,132176,1,449131,2,881343,5,49,227.0,0,1,0,0,0,0,0,1,0,0,platinum
c3883,6.283321585780273,1,0,0,0,0,394425,2,671591,3,0,0,1066016,5,31,195.0,0,0,0,0,1,0,0,1,0,0,platinum
c3884,6.232435483414565,0,0,0,166014,1,137160,1,36571,1,279051,1,618796,4,35,219.0,0,0,0,1,0,1,0,0,0,0,platinum
c3885,6.070094413611993,0,0,0,11200,1,221113,1,1281936,7,113326,1,1627575,10,43,159.0,1,0,0,0,0,0,1,0,0,0,platinum
c3886,6.271000537327504,0,295728,1,0,0,265498,1,122127,1,107367,2,790720,5,33,210.0,0,1,0,0,0,1,0,0,0,0,platinum
c3887,6.025493063195502,1,0,0,0,0,671509,4,761738,4,0,0,1433247,8,31,158.0,1,0,0,0,0,1,0,0,0,0,platinum
c3888,6.212408159329728,0,0,0,211702,1,0,0,253243,1,53330,1,518275,3,35,225.0,0,0,0,0,1,0,0,0,0,1,platinum
c3889,6.10316240684706,0,0,0,0,0,0,0,662446,4,201385,1,863831,5,44,201.0,0,0,0,0,1,1,0,0,0,0,platinum
c3890,6.29718384041465,0,0,0,0,0,107912,1,124274,1,156518,1,388704,3,37,232.0,0,0,0,1,0,0,0,0,1,0,platinum
c3891,6.085655845739284,1,0,0,0,0,591922,3,19479,1,449158,3,1060559,7,49,137.0,0,0,1,0,0,1,0,0,0,0,platinum
c3892,6.113424896242139,0,0,0,0,0,451558,2,298121,2,768933,3,1518612,7,41,163.0,1,0,0,0,0,1,0,0,0,0,platinum
c3893,6.160799453256672,1,0,0,0,0,128930,1,133078,1,9651,1,271659,3,34,162.0,1,0,0,0,0,0,1,0,0,0,platinum
c3894,6.195558445098381,1,0,0,251339,2,327233,2,108079,1,0,0,686651,5,47,252.0,0,0,0,1,0,0,0,0,0,1,platinum
c3895,6.087693059699288,1,0,0,160508,1,256711,1,572629,3,432626,2,1422474,7,32,232.0,1,0,0,0,0,0,0,1,0,0,platinum
c3896,6.078889446913764,0,0,0,190496,1,0,0,142416,3,0,0,332912,4,37,246.0,0,0,0,0,1,0,0,0,1,0,platinum
c3897,6.101051095663522,0,0,0,0,0,0,0,412561,2,983839,1,1396400,3,36,160.0,1,0,0,0,0,0,0,1,0,0,platinum
c3898,6.152263264681793,0,0,0,230405,1,376759,2,0,0,186933,1,794097,4,34,201.0,1,0,0,0,0,0,0,1,0,0,platinum
c3899,6.220360742527545,0,0,0,322535,3,41211,1,328838,2,398126,2,1090710,8,35,168.0,0,0,1,0,0,0,0,0,0,1,platinum
c3900,6.259553505300106,0,0,0,260680,1,494963,2,0,0,0,0,755643,3,36,255.0,0,0,0,1,0,1,0,0,0,0,platinum
c3901,5.9620282071538675,0,0,0,164608,1,88709,1,598323,4,0,0,851640,6,41,179.0,1,0,0,0,0,1,0,0,0,0,platinum
c3902,6.007312412140989,1,0,0,791264,4,202255,1,116735,2,127170,1,1237424,8,43,191.0,0,0,0,0,1,0,0,0,1,0,platinum
c3903,5.991715046352562,1,0,0,150474,1,403189,2,787215,4,246688,2,1587566,9,43,190.0,0,0,0,1,0,0,0,0,0,1,platinum
c3904,6.290491827458564,1,62670,1,91744,1,3278,1,154901,3,278957,1,591550,7,48,236.0,1,0,0,0,0,0,0,0,0,1,platinum
c3905,6.266554827055604,0,0,0,0,0,170334,1,234572,1,0,0,404906,2,39,197.0,1,0,0,0,0,0,0,0,1,0,platinum
c3906,5.985478568331704,0,0,0,0,0,0,0,338803,2,0,0,338803,2,33,254.0,0,0,0,1,0,0,1,0,0,0,platinum
c3907,5.873139171851009,1,88774,1,0,0,389679,2,271053,1,0,0,749506,4,38,247.0,0,0,0,1,0,0,1,0,0,0,platinum
c3908,6.171878210863605,1,0,0,363051,2,79097,1,743051,4,0,0,1185199,7,43,222.0,0,0,0,0,1,0,0,1,0,0,platinum
c3909,6.278417692873774,0,0,0,0,0,38368,1,254567,2,198714,1,491649,4,40,265.0,0,0,0,1,0,0,0,0,0,1,platinum
c3910,6.132287232407971,1,0,0,387322,2,120646,1,17155,1,282776,2,807899,6,45,234.0,1,0,0,0,0,1,0,0,0,0,platinum
c3911,6.22999650862076,0,96595,1,26189,1,18679,1,171199,1,292006,2,604668,6,37,205.0,0,0,0,0,1,1,0,0,0,0,platinum
c3912,6.212250212899004,0,0,0,475392,2,0,0,281928,1,626141,2,1383461,5,42,172.0,0,0,0,0,1,0,0,1,0,0,platinum
c3913,6.033308330412377,1,0,0,41411,1,120125,1,231451,1,0,0,392987,3,47,222.0,0,1,0,0,0,0,0,0,0,1,platinum
c3914,6.106546145612383,1,0,0,11110,1,0,0,204725,2,728554,2,944389,5,35,247.0,0,0,0,0,1,1,0,0,0,0,platinum
c3915,6.129473335329127,0,0,0,144412,1,184511,1,1139517,5,55299,2,1523739,9,35,234.0,1,0,0,0,0,0,0,1,0,0,platinum
c3916,6.250059730076896,1,0,0,232970,2,285065,1,226534,2,106686,1,851255,6,44,148.0,1,0,0,0,0,0,1,0,0,0,platinum
c3917,6.209758901592205,1,0,0,0,0,0,0,769375,3,259780,2,1029155,5,39,232.0,0,0,0,1,0,0,0,0,1,0,platinum
c3918,6.016109063097568,0,0,0,100967,1,15136,1,524769,2,201094,1,841966,5,40,216.0,0,1,0,0,0,0,0,1,0,0,platinum
c3919,6.259124453461708,0,0,0,0,0,217322,1,80218,2,145196,2,442736,5,30,129.0,0,0,0,1,0,1,0,0,0,0,platinum
c3920,6.2627056588102725,1,0,0,0,0,0,0,66859,1,100371,1,167230,2,47,148.0,1,0,0,0,0,1,0,0,0,0,platinum
c3921,6.1580629065522965,0,0,0,241228,1,175301,1,258979,2,0,0,675508,4,30,233.0,1,0,0,0,0,0,1,0,0,0,platinum
c3922,5.952818102941038,0,279955,1,98497,2,339106,2,356443,3,249786,1,1323787,9,47,168.0,0,0,1,0,0,1,0,0,0,0,platinum
c3923,6.081745048835746,0,0,0,92549,1,253811,1,447764,2,900101,1,1694225,5,47,234.0,0,1,0,0,0,0,1,0,0,0,platinum
c3924,5.929535403201392,0,323612,2,286007,2,0,0,261118,1,102972,1,973709,6,44,217.0,1,0,0,0,0,0,0,0,0,1,platinum
c3925,6.190598637175355,0,0,0,0,0,0,0,202214,1,1277710,2,1479924,3,43,251.0,0,0,0,1,0,0,0,0,0,1,platinum
c3926,6.080806804334363,0,54388,1,225070,1,442801,2,165548,3,0,0,887807,7,48,179.0,1,0,0,0,0,1,0,0,0,0,platinum
c3927,6.141478307335177,0,0,0,255813,2,0,0,489087,3,68860,2,813760,7,50,234.0,0,1,0,0,0,0,0,0,0,1,platinum
c3928,6.261825302499559,1,224671,1,208305,1,216482,1,0,0,197399,2,846857,5,30,268.0,0,0,1,0,0,0,0,0,0,1,platinum
c3929,6.020879805701623,0,0,0,0,0,279963,2,295416,3,284676,2,860055,7,39,235.0,0,0,0,0,1,0,1,0,0,0,platinum
c3930,5.8686215183248125,1,0,0,125661,1,0,0,242783,2,0,0,368444,3,39,201.0,0,1,0,0,0,0,0,1,0,0,platinum
c3931,6.067859461472245,0,0,0,0,0,0,0,250584,2,123417,1,374001,3,39,127.0,1,0,0,0,0,0,0,0,0,1,platinum
c3932,6.058205024715006,0,0,0,0,0,218162,1,121572,1,130409,1,470143,3,30,126.0,0,1,0,0,0,0,0,1,0,0,platinum
c3933,6.2052617606727365,0,0,0,320622,2,248135,2,368986,2,466949,2,1404692,8,31,219.0,0,0,0,1,0,0,0,1,0,0,platinum
c3934,6.258326893085162,0,0,0,0,0,0,0,96119,1,187427,1,283546,2,35,248.0,0,0,0,0,1,0,0,1,0,0,platinum
c3935,6.02176962493143,1,0,0,0,0,286506,2,47330,1,0,0,333836,3,47,243.0,0,0,0,1,0,0,0,0,1,0,platinum
c3936,6.141420924000163,0,0,0,0,0,720827,3,14445,1,156965,2,892237,6,39,224.0,0,0,0,1,0,1,0,0,0,0,platinum
c3937,6.106651134697078,0,0,0,0,0,297574,1,362705,2,199575,1,859854,4,32,225.0,0,0,1,0,0,1,0,0,0,0,platinum
c3938,6.264021673919805,0,0,0,0,0,570867,3,763382,3,0,0,1334249,6,50,127.0,0,0,1,0,0,0,0,1,0,0,platinum
c3939,5.939934878162294,1,0,0,0,0,3119,1,438013,2,0,0,441132,3,36,190.0,0,0,0,1,0,0,0,0,0,1,platinum
