customer_id,income,marital_status,age,occupation_business,occupation_doctor,occupation_engineer,occupation_lawyer,occupation_teacher,city_grp_t0,city_grp_t1,city_grp_t2,city_grp_t3,city_grp_unknown,card_type
c2234,6.239804068861643,0,32,0,0,0,1,0,0,0,1,0,0,silver
c1315,6.079437765931227,0,32,0,0,0,1,0,0,0,1,0,0,silver
c2244,5.994494002555463,0,49,1,0,0,0,0,0,0,0,0,1,silver
c3305,5.804603477175298,0,32,0,0,1,0,0,0,0,0,0,1,signature
c4338,6.1120292468895085,0,33,0,0,0,1,0,0,0,1,0,0,platinum
c3215,6.136002913135747,1,35,0,1,0,0,0,0,0,0,1,0,signature
c4461,6.179267051128368,0,47,0,0,0,0,1,0,0,0,0,1,platinum
c1666,6.064473713397637,1,45,0,0,0,0,1,1,0,0,0,0,silver
c2842,6.085681517054906,1,35,0,0,0,0,1,1,0,0,0,0,signature
c1668,5.834256620014685,0,32,0,0,0,1,0,0,0,1,0,0,silver
c4473,6.094915328254023,0,40,0,0,0,0,1,1,0,0,0,0,platinum
c4024,5.841733528484944,0,47,0,0,0,1,0,0,0,1,0,0,platinum
c4596,5.897588058007002,0,41,1,0,0,0,0,0,1,0,0,0,platinum
c2363,6.170631881674971,0,33,0,0,0,1,0,0,0,0,1,0,signature
c2629,5.988713206577917,1,41,0,0,0,1,0,0,1,0,0,0,signature
c3342,5.987744448767275,0,35,0,0,1,0,0,0,0,0,0,1,signature
c3562,6.176220370088078,0,36,0,1,0,0,0,0,0,0,1,0,platinum
c5003,6.140955619588972,1,31,0,0,0,0,1,0,0,0,1,0,gold
c4653,5.984754077363812,1,30,1,0,0,0,0,0,0,0,0,1,platinum
c4523,6.1508577122770784,1,47,0,1,0,0,0,0,0,0,1,0,platinum
c1314,5.80218377857071,1,31,0,0,0,0,1,0,0,0,0,1,silver
c4656,6.188297807134291,1,45,0,0,0,0,1,0,1,0,0,0,platinum
c3422,6.131519862342839,1,42,1,0,0,0,0,0,1,0,0,0,signature
c4856,6.282085540001991,0,45,0,0,0,0,1,1,0,0,0,0,gold
c3252,6.221434843518106,1,46,0,1,0,0,0,0,1,0,0,0,signature
c4324,6.074896492603186,1,47,0,1,0,0,0,0,0,0,1,0,platinum
c3795,5.86187538034338,0,38,0,1,0,0,0,0,0,0,1,0,platinum
c3121,6.2622265275408395,0,43,0,0,1,0,0,0,0,0,0,1,signature
c4691,6.108882848852307,1,43,1,0,0,0,0,0,1,0,0,0,platinum
c3327,6.247896215195305,0,40,0,1,0,0,0,0,0,0,0,1,signature
c5857,5.848072057313766,1,34,0,0,0,0,1,1,0,0,0,0,gold
c2983,5.988766690790755,0,37,0,0,0,1,0,0,0,1,0,0,signature
c5585,6.018978291713107,0,38,0,1,0,0,0,0,0,0,1,0,gold
c5829,6.011964808551715,0,48,0,0,0,1,0,0,0,1,0,0,gold
c3209,6.151202168563979,1,35,0,0,1,0,0,0,1,0,0,0,signature
c4118,6.225243098476435,1,39,0,0,0,0,1,0,1,0,0,0,platinum
c2415,6.113746538910095,1,46,0,1,0,0,0,0,0,0,0,1,signature
c5317,6.044991458207378,1,39,1,0,0,0,0,0,1,0,0,0,gold
c5087,6.19506899646859,1,31,0,0,0,1,0,0,0,0,0,1,gold
c2550,6.248783683511105,1,44,1,0,0,0,0,1,0,0,0,0,signature
c3115,6.180773105282174,0,38,0,0,0,0,1,0,0,0,0,1,signature
c5577,6.270267167449653,0,47,0,0,1,0,0,0,0,1,0,0,gold
c1954,6.0669163879528085,1,41,0,0,1,0,0,0,0,0,0,1,silver
c5282,5.9702245683789394,1,42,0,0,1,0,0,0,0,0,0,1,gold
c3769,6.054020186610504,0,47,1,0,0,0,0,0,0,0,0,1,platinum
c2649,6.166090420175622,0,48,0,0,0,1,0,0,1,0,0,0,signature
c5218,6.078228010028792,0,44,0,0,0,0,1,1,0,0,0,0,gold
c5638,6.047697660449616,1,39,0,0,0,0,1,0,0,0,1,0,gold
c5946,5.812837181392005,1,30,1,0,0,0,0,0,0,0,0,1,gold
c3686,6.248777560800991,0,34,0,0,1,0,0,0,1,0,0,0,platinum
c1275,6.2592547674994465,0,34,0,0,0,1,0,0,0,0,0,1,silver
c2448,6.245827417230648,0,39,0,1,0,0,0,0,0,0,0,1,signature
c5113,6.136969660279426,1,30,0,0,0,0,1,1,0,0,0,0,gold
c2306,5.982898696983072,1,49,0,0,0,1,0,0,0,0,0,1,signature
c1237,6.125129132997256,0,35,1,0,0,0,0,0,0,0,0,1,silver
c2578,5.914387589361046,1,43,1,0,0,0,0,1,0,0,0,0,signature
c5637,6.1026665705333585,0,43,0,1,0,0,0,0,1,0,0,0,gold
c5043,5.997220761664774,0,48,1,0,0,0,0,0,0,0,0,1,gold
c2571,5.98598750565812,1,37,0,1,0,0,0,0,0,0,0,1,signature
c3586,5.866430898427873,0,34,0,0,1,0,0,0,0,0,1,0,platinum
c2975,5.836053071905496,1,44,0,0,0,0,1,0,1,0,0,0,signature
c1333,6.2451253314774275,1,41,0,0,0,0,1,0,1,0,0,0,silver
c1607,5.913598240512032,1,42,0,1,0,0,0,0,0,0,0,1,silver
c4487,6.203661831837717,1,35,1,0,0,0,0,0,0,1,0,0,platinum
c5438,5.885629743613706,0,47,0,0,0,0,1,0,0,0,1,0,gold
c1411,6.299431241476927,1,39,0,1,0,0,0,1,0,0,0,0,silver
c4713,5.899274830294882,1,37,0,0,0,1,0,0,1,0,0,0,platinum
c4987,6.220992780803374,1,33,0,0,0,1,0,0,0,0,0,1,gold
c3714,6.0001094284220375,0,50,0,0,1,0,0,0,0,1,0,0,platinum
c2973,5.791752386012112,0,30,0,0,0,0,1,0,0,0,0,1,signature
c1516,6.109082891753247,0,33,0,0,0,0,1,1,0,0,0,0,silver
c1502,6.293997508457945,0,38,0,1,0,0,0,0,0,0,0,1,silver
c2639,6.045084246846231,1,40,0,0,0,0,1,0,1,0,0,0,signature
c4362,6.17796221722372,0,46,0,0,1,0,0,1,0,0,0,0,platinum
c4906,5.963157170607951,0,38,0,0,0,1,0,0,0,0,0,1,gold
c1895,6.255115648217309,0,32,0,0,0,1,0,0,0,1,0,0,silver
c3888,6.212408159329728,0,35,0,0,0,0,1,0,0,0,0,1,platinum
c1572,6.242806942542235,1,41,0,0,0,0,1,0,0,1,0,0,silver
c5346,5.887973253396993,0,32,1,0,0,0,0,0,0,1,0,0,gold
c5187,6.2744035719320905,0,36,0,1,0,0,0,0,0,0,1,0,gold
c3347,6.292215077340579,0,44,0,0,0,0,1,0,0,0,0,1,signature
c3633,6.291200961855316,1,44,0,0,0,1,0,0,0,1,0,0,platinum
c5715,6.028726562458165,1,46,0,0,0,1,0,0,1,0,0,0,gold
c2142,6.18647009405308,1,39,1,0,0,0,0,0,0,0,0,1,silver
c5594,6.0633408661380646,0,35,1,0,0,0,0,0,0,0,1,0,gold
c2759,6.083635181245853,0,45,0,0,1,0,0,0,0,0,1,0,signature
c4002,6.114474203295811,1,43,0,1,0,0,0,0,0,0,1,0,platinum
c1171,6.253061151308934,0,39,1,0,0,0,0,0,1,0,0,0,silver
c4280,5.91200405722865,1,32,0,0,0,1,0,0,0,0,0,1,platinum
c4192,5.800438683272601,0,47,0,0,0,1,0,0,0,0,1,0,platinum
c2294,6.008135824605475,1,35,0,0,1,0,0,0,0,1,0,0,signature
c4112,6.180897968712531,0,33,0,0,1,0,0,0,0,0,0,1,platinum
c4663,6.221860301695933,0,46,0,0,0,0,1,0,0,0,1,0,platinum
c5089,6.186071031711172,1,35,0,0,1,0,0,0,0,0,1,0,gold
c2576,6.116255982413912,0,42,0,0,0,0,1,0,0,0,1,0,signature
c5934,6.162302376830995,1,34,0,0,0,0,1,0,0,1,0,0,gold
c1432,6.058668918468875,0,42,1,0,0,0,0,0,0,1,0,0,silver
c3147,5.977343545654877,0,37,0,1,0,0,0,1,0,0,0,0,signature
c5331,5.837102741663237,0,50,0,0,0,0,1,0,0,1,0,0,gold
c2477,6.291909383746538,1,45,0,0,0,1,0,0,0,1,0,0,signature
c2898,6.12843190420486,1,42,0,0,1,0,0,0,0,1,0,0,signature
c4451,6.234514246477719,1,31,0,0,1,0,0,0,1,0,0,0,platinum
c4525,6.145394078580478,0,30,1,0,0,0,0,0,0,1,0,0,platinum
c2050,6.097549865208959,0,42,0,1,0,0,0,0,0,1,0,0,silver
c3883,6.283321585780273,1,31,0,0,0,0,1,0,0,1,0,0,platinum
c3801,6.20839109791915,1,32,0,1,0,0,0,0,0,1,0,0,platinum
c5442,6.140820924013548,1,32,0,1,0,0,0,1,0,0,0,0,gold
c4417,6.216505548768781,1,49,0,1,0,0,0,1,0,0,0,0,platinum
c2644,6.009899831264305,0,37,0,0,0,0,1,0,1,0,0,0,signature
c1848,6.138527841227394,0,34,0,1,0,0,0,0,1,0,0,0,silver
c1651,6.273070522035734,1,36,0,0,0,0,1,0,1,0,0,0,silver
c1210,5.820114723333767,1,48,0,1,0,0,0,0,0,1,0,0,silver
c3992,6.263369493283545,0,41,0,0,0,0,1,0,0,1,0,0,platinum
c5248,6.182886356143304,0,38,0,0,0,1,0,0,0,0,1,0,gold
c3175,5.851934953772331,0,41,0,0,0,1,0,0,0,0,0,1,signature
c3463,5.8371109569138095,0,44,0,0,0,1,0,0,0,1,0,0,signature
c1455,5.979743171721715,0,45,1,0,0,0,0,1,0,0,0,0,silver
c1992,6.215130282002383,0,33,0,1,0,0,0,0,0,0,1,0,silver
c3995,5.968132569767763,0,41,1,0,0,0,0,0,0,0,0,1,platinum
c4846,6.28729572844864,0,31,0,0,0,1,0,0,0,0,0,1,gold
c1958,6.187674106862185,1,35,0,1,0,0,0,0,0,0,1,0,silver
c1503,5.871265201285776,0,39,0,0,1,0,0,1,0,0,0,0,silver
c1331,6.055963240885624,0,41,1,0,0,0,0,0,0,0,1,0,silver
c2661,5.894400254473826,1,40,0,0,0,0,1,1,0,0,0,0,signature
c4635,6.298179725592514,1,38,1,0,0,0,0,1,0,0,0,0,platinum
c3743,6.300248648886777,0,37,0,0,0,0,1,0,0,1,0,0,platinum
c3827,6.059800378828596,1,33,0,1,0,0,0,0,0,0,1,0,platinum
c2209,6.276721384129057,0,32,0,0,1,0,0,0,0,0,1,0,silver
c3821,6.069673645783497,1,42,0,0,0,1,0,0,0,1,0,0,platinum
c4066,6.164211835915985,0,49,0,1,0,0,0,0,0,1,0,0,platinum
c2367,6.213909375091637,1,38,0,0,0,1,0,0,1,0,0,0,signature
c5107,6.125973187410406,1,42,0,0,0,0,1,0,0,0,1,0,gold
c3395,6.064286109385351,1,36,0,0,0,0,1,0,0,0,0,1,signature
c3709,6.010538244282512,0,33,0,0,1,0,0,0,1,0,0,0,platinum
c4931,6.10268679884511,1,32,0,0,0,0,1,0,1,0,0,0,gold
c3642,6.115602191776946,1,49,1,0,0,0,0,1,0,0,0,0,platinum
c1542,5.880413971844459,1,45,0,0,1,0,0,1,0,0,0,0,silver
c1800,6.080796347969403,1,45,0,0,0,1,0,0,0,0,0,1,silver
c2193,6.1667349307171975,1,41,0,0,1,0,0,1,0,0,0,0,silver
c1190,5.824602840010258,1,41,0,0,1,0,0,0,0,1,0,0,silver
c2314,5.937941448499659,0,35,0,0,0,0,1,0,1,0,0,0,signature
c1763,5.898748760069025,0,32,0,0,0,0,1,1,0,0,0,0,silver
c2063,6.260087375454696,1,35,0,0,1,0,0,0,0,0,1,0,silver
c1876,6.139057871542362,1,40,0,0,0,0,1,0,1,0,0,0,silver
c2651,6.031717410410471,1,45,1,0,0,0,0,1,0,0,0,0,signature
c4403,6.172750881343661,1,48,0,0,0,1,0,0,0,0,1,0,platinum
c1483,6.129292143802499,1,40,0,1,0,0,0,0,0,0,0,1,silver
c3400,6.280758606144406,1,36,1,0,0,0,0,1,0,0,0,0,signature
c4105,6.203328846546422,1,41,0,0,1,0,0,0,0,0,1,0,platinum
c2750,6.2420718482786075,0,33,1,0,0,0,0,1,0,0,0,0,signature
c2175,6.2989641455681955,1,33,1,0,0,0,0,0,1,0,0,0,silver
c5037,5.866996403023969,0,32,0,0,0,1,0,0,1,0,0,0,gold
c3415,6.099000704087791,0,42,1,0,0,0,0,0,0,1,0,0,signature
c3939,5.939934878162294,1,36,0,0,0,1,0,0,0,0,0,1,platinum
c5105,6.171921476807491,0,47,0,1,0,0,0,0,0,0,1,0,gold
c3145,6.071139391674427,0,48,0,0,0,1,0,0,1,0,0,0,signature
c2843,6.047066044234952,1,45,0,0,0,1,0,0,0,0,0,1,signature
c4543,6.217701300263295,0,39,1,0,0,0,0,0,0,0,1,0,platinum
c4601,6.009054665731745,1,37,0,0,0,0,1,1,0,0,0,0,platinum
c1601,6.282958634316232,1,48,1,0,0,0,0,0,1,0,0,0,silver
c2785,5.88064955799565,0,45,0,0,0,0,1,1,0,0,0,0,signature
c1404,6.045500963922165,0,33,0,1,0,0,0,0,0,0,0,1,silver
c3834,6.176051881237501,1,39,0,0,0,1,0,0,0,1,0,0,platinum
c1038,6.225703845101068,0,37,0,0,1,0,0,0,0,1,0,0,silver
c4671,5.9355425319261474,0,37,0,1,0,0,0,0,0,1,0,0,platinum
c3501,5.796147460380927,1,32,0,0,1,0,0,0,0,0,0,1,platinum
c2654,6.253865042988842,0,32,1,0,0,0,0,1,0,0,0,0,signature
c2689,6.158262351545276,0,38,0,0,0,0,1,1,0,0,0,0,signature
c3929,6.020879805701623,0,39,0,0,0,0,1,0,1,0,0,0,platinum
c1283,5.846886128921591,1,36,0,1,0,0,0,0,0,0,1,0,silver
c5154,6.119731504617477,1,48,0,0,1,0,0,0,0,1,0,0,gold
c3149,5.801084561288678,1,46,0,1,0,0,0,1,0,0,0,0,signature
c1378,6.29737089347227,0,39,0,0,1,0,0,0,0,1,0,0,silver
c1083,6.234520573609935,0,48,0,0,0,0,1,0,0,0,0,1,silver
c1985,6.126026800182262,0,46,1,0,0,0,0,0,0,0,1,0,silver
c1568,5.990289116784171,0,30,0,0,0,1,0,0,0,1,0,0,silver
c1897,6.123655674438122,0,38,0,1,0,0,0,0,0,1,0,0,silver
c4437,6.075202308713121,0,33,0,1,0,0,0,0,0,1,0,0,platinum
c3340,6.0185457224810435,0,32,1,0,0,0,0,0,0,0,0,1,signature
c5790,5.9776134176590485,1,37,0,0,0,1,0,0,1,0,0,0,gold
c2963,6.160736768421795,1,45,0,1,0,0,0,0,0,0,1,0,signature
c5753,6.187478417365621,0,32,0,0,0,1,0,0,0,0,1,0,gold
c2018,6.172964984186597,0,39,0,0,1,0,0,0,0,0,0,1,silver
c4964,5.877231934551084,0,34,0,1,0,0,0,0,1,0,0,0,gold
c4017,6.080787333659614,0,35,0,0,0,0,1,0,1,0,0,0,platinum
c1904,6.206402434860616,1,44,0,0,0,0,1,0,0,0,1,0,silver
c3243,6.240637346215561,1,49,0,0,0,1,0,0,0,0,0,1,signature
c2308,6.163317645147477,0,35,0,0,0,1,0,0,0,0,0,1,signature
c3189,6.238688283524946,0,31,0,0,1,0,0,0,0,1,0,0,signature
c2173,6.197796441616903,1,30,0,0,0,0,1,0,0,1,0,0,silver
c1557,6.303057104172869,1,48,0,0,0,1,0,0,1,0,0,0,silver
c3936,6.141420924000163,0,39,0,0,0,1,0,1,0,0,0,0,platinum
c1584,6.287051364430873,0,48,0,1,0,0,0,1,0,0,0,0,silver
c2715,6.1631634629262395,1,41,0,0,1,0,0,0,1,0,0,0,signature
c5197,6.126349311896589,0,41,0,0,0,0,1,0,0,0,1,0,gold
c4452,5.977472098829902,0,47,0,0,0,1,0,0,0,0,1,0,platinum
c3825,6.106796854175138,0,34,1,0,0,0,0,1,0,0,0,0,platinum
c1698,6.0374284901125765,1,34,0,0,1,0,0,0,1,0,0,0,silver
c2397,6.2974343943407325,1,43,0,0,1,0,0,0,0,1,0,0,signature
c2281,6.278414490321293,1,47,0,0,0,0,1,0,1,0,0,0,signature
c4829,5.9305033070065125,1,40,1,0,0,0,0,0,0,0,0,1,gold
c3234,6.244628126422857,1,32,0,0,0,0,1,0,0,0,1,0,signature
c1268,6.139988590333714,1,43,0,1,0,0,0,0,0,1,0,0,silver
c2267,6.191910497453707,0,46,1,0,0,0,0,0,0,0,0,1,signature
c2636,6.0890947320606115,0,43,0,0,1,0,0,0,0,0,1,0,signature
c1870,6.249356876527562,1,37,1,0,0,0,0,1,0,0,0,0,silver
c2575,5.879930391304064,1,41,0,0,0,0,1,0,0,1,0,0,signature
c3856,5.9006265352929,0,41,0,1,0,0,0,0,0,0,0,1,platinum
c2316,6.16347385910819,1,45,0,0,0,1,0,0,0,0,1,0,signature
c5206,5.902562541906506,0,34,0,0,0,1,0,0,0,0,0,1,gold
c5360,6.193422934120448,1,47,1,0,0,0,0,0,0,1,0,0,gold
c1397,5.815088725797136,1,32,0,0,0,1,0,0,0,0,0,1,silver
c4603,6.147887392609163,1,45,0,0,0,1,0,0,0,1,0,0,platinum
c3417,6.156706002042895,1,48,0,1,0,0,0,0,1,0,0,0,signature
c2985,5.948320521641934,0,31,1,0,0,0,0,0,1,0,0,0,signature
c1441,5.942198108329322,0,35,1,0,0,0,0,1,0,0,0,0,silver
c1495,6.049855424712853,1,33,0,1,0,0,0,1,0,0,0,0,silver
c5604,5.892933428085304,1,45,0,0,0,0,1,1,0,0,0,0,gold
c4782,6.068922053270027,1,50,0,0,1,0,0,0,1,0,0,0,gold
c2241,6.051672592229187,1,49,0,1,0,0,0,0,0,0,0,1,silver
c2478,5.913519279661262,0,34,0,0,0,1,0,0,0,0,1,0,signature
c4788,5.918733659722563,1,31,0,0,0,0,1,0,0,1,0,0,gold
c2506,5.8278104523602465,1,33,0,0,0,1,0,1,0,0,0,0,signature
c5643,6.1906803946834765,0,32,0,0,0,1,0,1,0,0,0,0,gold
c3043,6.201318998915362,0,47,1,0,0,0,0,0,0,1,0,0,signature
c2834,6.003397623789292,0,42,0,0,1,0,0,0,1,0,0,0,signature
c4495,6.226658408594543,0,43,0,0,0,1,0,0,1,0,0,0,platinum
c3093,6.2909370057197505,0,47,0,0,0,1,0,0,1,0,0,0,signature
c2587,6.265419046135784,0,39,0,0,0,1,0,1,0,0,0,0,signature
c2211,6.007263726477483,1,43,0,0,1,0,0,0,0,1,0,0,silver
c4686,5.8062037238139625,1,47,0,0,0,0,1,0,0,1,0,0,platinum
c1857,6.286027802276707,1,43,0,0,0,0,1,0,1,0,0,0,silver
c5327,5.935786797003223,1,36,0,0,0,0,1,1,0,0,0,0,gold
c4776,6.0264523630022095,0,49,0,0,0,0,1,0,1,0,0,0,gold
c5026,6.2911834141951735,0,41,1,0,0,0,0,0,0,1,0,0,gold
c1567,6.072170459690019,1,48,0,0,0,1,0,0,0,0,0,1,silver
c4969,6.063787685287923,0,32,0,0,1,0,0,0,0,0,1,0,gold
c1323,6.2802951216598295,0,45,0,0,0,1,0,1,0,0,0,0,silver
c2536,5.938033623807634,1,30,0,0,0,0,1,0,0,0,0,1,signature
c3504,5.862036516174965,1,46,0,0,1,0,0,0,0,0,0,1,platinum
c5441,6.226361686709859,1,43,1,0,0,0,0,0,0,0,0,1,gold
c5909,6.259473463723737,1,45,0,0,1,0,0,0,0,1,0,0,gold
c4701,5.946034965027385,0,48,0,0,0,0,1,0,0,1,0,0,platinum
c1453,6.1071767177036556,1,45,0,0,1,0,0,0,0,0,1,0,silver
c3291,6.1099280015198,1,32,0,1,0,0,0,0,1,0,0,0,signature
c2870,6.116370942464539,0,47,1,0,0,0,0,0,0,0,1,0,signature
c5257,5.962634946038869,1,37,0,0,0,1,0,0,0,1,0,0,gold
c1474,6.196091861248265,1,38,0,1,0,0,0,0,0,0,0,1,silver
c1490,6.295410725799956,0,34,0,1,0,0,0,0,0,0,1,0,silver
c3220,6.233160653968482,0,36,0,0,0,0,1,0,1,0,0,0,signature
c3776,6.128160405704339,0,36,0,0,0,0,1,0,1,0,0,0,platinum
c2685,6.037049414485426,1,44,0,1,0,0,0,0,1,0,0,0,signature
c5492,5.943847051559451,0,45,0,0,0,0,1,0,0,0,0,1,gold
c2974,6.044527217410362,1,34,0,1,0,0,0,0,1,0,0,0,signature
c1775,5.858462603191883,0,34,1,0,0,0,0,0,0,1,0,0,silver
c1090,6.239732556350025,0,39,0,1,0,0,0,1,0,0,0,0,silver
c4963,6.107033162236519,0,45,0,1,0,0,0,0,0,1,0,0,gold
c3213,5.852026553633586,1,36,0,0,0,1,0,0,0,1,0,0,signature
c1215,6.144580745326802,0,42,1,0,0,0,0,0,0,0,0,1,silver
c2022,6.126190846642395,1,49,0,0,0,1,0,0,0,0,1,0,silver
c2569,6.060167299511792,1,31,0,0,0,0,1,0,0,0,1,0,signature
c5989,6.107111563656337,0,34,0,0,0,1,0,0,0,1,0,0,gold
c2037,5.9941186606993355,1,34,0,0,1,0,0,0,0,0,0,1,silver
c2011,5.919275311468474,1,46,0,0,0,1,0,0,1,0,0,0,silver
c4231,5.979132090187454,1,36,0,1,0,0,0,0,0,0,0,1,platinum
c4630,5.97934939129761,0,38,0,0,1,0,0,1,0,0,0,0,platinum
c5130,6.179926466997236,1,35,0,0,0,0,1,0,1,0,0,0,gold
c5558,6.207574859852549,1,32,1,0,0,0,0,0,0,1,0,0,gold
c5283,6.23978656688768,0,35,0,1,0,0,0,0,0,0,1,0,gold
c2309,6.049755517108481,1,36,0,0,1,0,0,0,0,0,0,1,signature
c3826,6.0563151058672915,1,41,0,0,0,0,1,1,0,0,0,0,platinum
c1035,6.085616979332072,0,30,1,0,0,0,0,0,0,1,0,0,silver
c4908,5.912784096075946,0,32,0,0,0,0,1,0,0,1,0,0,gold
c3367,6.262496415368418,1,45,0,0,1,0,0,1,0,0,0,0,signature
c1987,6.205362457350239,1,40,1,0,0,0,0,1,0,0,0,0,silver
c2883,6.086934001199565,0,46,0,0,1,0,0,0,0,0,0,1,signature
c2916,5.805484546322236,1,50,0,0,1,0,0,0,1,0,0,0,signature
c2857,5.816237984754077,1,47,0,0,0,1,0,0,1,0,0,0,signature
c2298,6.045096773751099,1,45,0,0,0,1,0,0,0,0,0,1,signature
c1391,5.806186081207097,1,37,1,0,0,0,0,0,0,0,1,0,silver
c3670,6.072974832468314,1,31,0,1,0,0,0,0,0,0,1,0,platinum
c3031,6.10991957204468,0,42,0,0,0,0,1,0,0,0,0,1,signature
c4052,6.224040738627695,0,41,0,0,0,0,1,0,0,0,1,0,platinum
c1137,6.014014967750485,0,47,0,0,1,0,0,0,0,0,0,1,silver
c2914,6.119187901689656,0,44,0,0,1,0,0,0,0,1,0,0,signature
c3998,6.243659017894585,1,32,0,0,0,1,0,0,1,0,0,0,platinum
c5988,6.203103903050072,0,37,0,0,0,1,0,0,0,0,0,1,gold
c4033,6.08219921576755,1,45,1,0,0,0,0,0,0,1,0,0,platinum
c3555,6.148575510552708,1,30,1,0,0,0,0,0,0,0,1,0,platinum
c1629,6.256966083710372,0,49,0,0,0,1,0,0,0,1,0,0,silver
c5153,6.256261569416703,0,50,1,0,0,0,0,1,0,0,0,0,gold
c2839,6.145502511572626,1,39,0,0,1,0,0,0,0,1,0,0,signature
c3752,6.1312923397960155,1,47,0,0,0,1,0,0,0,0,0,1,platinum
c1114,6.128951479672972,1,39,0,0,0,1,0,0,0,0,0,1,silver
c5882,6.304325050735135,0,37,0,0,0,0,1,0,0,0,0,1,gold
c2403,6.289627520103852,0,43,0,0,0,0,1,0,0,0,0,1,signature
c4938,6.107952724143365,1,47,0,0,1,0,0,0,1,0,0,0,gold
c4032,6.103493790864906,1,46,0,0,0,1,0,0,0,1,0,0,platinum
c1938,6.018176033602363,1,38,0,0,0,1,0,1,0,0,0,0,silver
c5293,6.13457518778586,1,43,0,0,0,0,1,1,0,0,0,0,gold
c2484,5.881503914437934,0,41,0,0,1,0,0,0,0,1,0,0,signature
c3035,6.190308441778583,1,35,0,1,0,0,0,0,0,0,1,0,signature
c3349,5.948332261670708,1,42,1,0,0,0,0,0,0,0,1,0,signature
c1479,6.2043991985188685,0,43,0,0,0,1,0,1,0,0,0,0,silver
c3054,6.246349605042234,1,44,0,1,0,0,0,0,0,1,0,0,signature
c3541,6.131905319552996,1,37,1,0,0,0,0,0,0,1,0,0,platinum
c5720,6.086118409766551,0,38,0,0,0,1,0,0,0,1,0,0,gold
c5736,6.080449342334956,0,41,0,1,0,0,0,0,0,0,1,0,gold
c1522,6.144804213804841,1,48,0,0,0,1,0,0,0,0,1,0,silver
c5862,5.884535955496359,1,42,0,1,0,0,0,1,0,0,0,0,gold
c5716,6.231624267548519,0,41,0,0,0,0,1,1,0,0,0,0,gold
c3587,6.251144279438731,0,37,0,0,0,1,0,0,0,0,0,1,platinum
c3142,6.108186373101165,0,33,0,0,0,0,1,0,0,0,0,1,signature
c3448,6.047947016549341,0,34,0,0,1,0,0,0,0,1,0,0,signature
c5144,6.087427877457452,0,36,1,0,0,0,0,0,0,0,1,0,gold
c5981,6.017404418984339,1,45,1,0,0,0,0,0,1,0,0,0,gold
c2939,5.857537531529356,0,36,0,0,1,0,0,0,0,1,0,0,signature
c4905,6.2452888004120615,1,30,1,0,0,0,0,0,1,0,0,0,gold
c1353,6.1690407482868395,0,40,1,0,0,0,0,0,0,0,0,1,silver
c3257,6.256284437771046,1,42,0,0,0,1,0,0,0,0,0,1,signature
c2226,6.178467575031221,0,37,0,0,0,1,0,0,0,0,1,0,silver
c4739,6.299946818451543,0,49,0,0,1,0,0,0,0,1,0,0,platinum
c4014,5.832104447353002,0,46,0,0,0,0,1,0,0,1,0,0,platinum
c1329,5.954151780671104,1,40,1,0,0,0,0,0,0,1,0,0,silver
c5984,5.940460700407368,0,46,0,1,0,0,0,0,0,1,0,0,gold
c5673,5.938864822123305,1,38,0,0,0,1,0,0,0,0,1,0,gold
c5750,5.950018546634647,1,37,0,1,0,0,0,0,0,0,1,0,gold
c3328,6.266975429891755,0,37,0,0,1,0,0,0,0,0,1,0,signature
c1261,6.265139176416966,0,49,0,0,1,0,0,0,0,0,1,0,silver
c4352,5.84478958141634,1,42,1,0,0,0,0,0,1,0,0,0,platinum
c4668,6.259008213824555,1,47,0,1,0,0,0,0,1,0,0,0,platinum
c1965,6.115711336159892,0,38,0,0,0,0,1,0,0,0,1,0,silver
c5339,5.841557798867107,1,33,1,0,0,0,0,1,0,0,0,0,gold
c3476,6.2441362925237724,1,38,0,0,0,0,1,0,0,1,0,0,signature
c4767,6.0355221910392896,0,47,0,1,0,0,0,0,0,1,0,0,gold
c4263,6.222239265304644,1,36,0,1,0,0,0,0,0,0,0,1,platinum
c4533,6.007423856138861,1,42,0,0,0,1,0,0,0,0,1,0,platinum
c2712,5.853540645001743,0,39,0,1,0,0,0,0,0,0,1,0,signature
c1445,6.112904815893999,1,49,0,1,0,0,0,0,0,0,0,1,silver
c1842,6.2438094147597,1,35,0,0,1,0,0,0,1,0,0,0,silver
c2512,6.284440886064395,0,35,1,0,0,0,0,1,0,0,0,0,signature
c3163,6.119657327079765,0,30,0,0,0,0,1,0,0,0,0,1,signature
c2697,5.996693757470078,1,39,1,0,0,0,0,0,0,0,0,1,signature
c1589,6.081687120093048,0,35,1,0,0,0,0,0,0,0,0,1,silver
c2155,6.133622885139446,1,32,0,0,0,0,1,0,0,0,0,1,silver
c1982,5.953716694934254,0,34,0,0,0,0,1,0,0,0,1,0,silver
c4243,5.9848557227919255,0,44,0,0,0,1,0,0,1,0,0,0,platinum
c1148,5.961122443612405,0,38,0,0,0,1,0,0,1,0,0,0,silver
c3989,5.987150345608886,0,34,0,0,0,1,0,1,0,0,0,0,platinum
c2199,6.000199729527405,1,43,0,0,1,0,0,1,0,0,0,0,silver
c1180,6.294044513333111,1,32,0,1,0,0,0,0,1,0,0,0,silver
c5985,5.921093141367645,1,31,0,0,0,1,0,0,0,0,1,0,gold
c3783,6.19019970863088,1,33,0,0,1,0,0,0,0,1,0,0,platinum
