customer_id,occupation,income,marital_status,age,city_grp
c4473,teacher,1244272,unmarried,40,t0
c4024,lawyer,694598,unmarried,47,t2
c4596,business,789929,unmarried,41,t1
c2363,lawyer,1481262,unmarried,33,t3
c2629,lawyer,974346,married,41,t1
c3342,engineer,972175,unmarried,35,unknown
c3562,doctor,1500446,unmarried,36,t3
c5003,teacher,1383425,married,31,t3
c4653,business,965504,married,30,unknown
c4523,doctor,1415330,married,47,t3
c1314,teacher,634138,married,31,unknown
c4656,teacher,1542758,married,45,t1
c3422,business,1353692,married,42,t1
c4856,teacher,1914633,unmarried,45,t0
c3252,doctor,1665079,married,46,t1
c4324,doctor,1188219,married,47,t3
c3795,doctor,727571,unmarried,38,t3
c3121,engineer,1829054,unmarried,43,unknown
c4691,business,1284940,married,43,t1
c3327,doctor,1769686,unmarried,40,unknown
c5857,teacher,704810,married,34,t0
c2983,lawyer,974466,unmarried,37,t2
c5585,doctor,1044668,unmarried,38,t3
c5829,lawyer,1027933,unmarried,48,t2
c3209,engineer,1416453,married,35,t1
c4118,teacher,1679744,married,39,t1
c2415,doctor,1299411,married,46,unknown
c5317,business,1109153,married,39,t1
c5087,lawyer,1567000,married,31,unknown
c2550,business,1773306,married,44,t0
c3115,teacher,1516258,unmarried,38,unknown
c5577,engineer,1863233,unmarried,47,t2
c1954,engineer,1166585,married,41,unknown
c5282,engineer,933737,married,42,unknown
c3769,business,1132453,unmarried,47,unknown
c2649,lawyer,1465853,unmarried,48,t1
c5218,teacher,1197369,unmarried,44,t0
c5638,teacher,1116086,married,39,t3
c5946,business,649886,married,30,unknown
c3686,engineer,1773281,unmarried,34,t1
c1275,lawyer,1816581,unmarried,34,unknown
c2448,doctor,1761276,unmarried,39,unknown
c5113,teacher,1370786,married,30,t0
c2306,lawyer,961388,married,49,unknown
c1237,business,1333918,unmarried,35,unknown
c2578,business,821084,married,43,t0
c5637,doctor,1266679,unmarried,43,t1
c5043,business,993621,unmarried,48,unknown
c2571,doctor,968250,married,37,unknown
c3586,engineer,735243,unmarried,34,t3
c2975,teacher,685572,married,44,t1
c1333,teacher,1758431,married,41,t1
c1607,doctor,819593,married,42,unknown
c4487,business,1598313,married,35,t2
c5438,teacher,768475,unmarried,47,t3
c1411,doctor,1992651,married,39,t0
c4713,lawyer,793003,married,37,t1
c4987,lawyer,1663385,married,33,unknown
c3714,engineer,1000252,unmarried,50,t2
c2973,teacher,619088,unmarried,30,unknown
c1516,teacher,1285532,unmarried,33,t0
c1502,doctor,1967875,unmarried,38,unknown
c2639,teacher,1109390,married,40,t1
c4362,engineer,1506476,unmarried,46,t0
c4906,lawyer,918665,unmarried,38,unknown
c1895,lawyer,1799350,unmarried,32,t2
c3888,teacher,1630828,unmarried,35,unknown
c1572,teacher,1749069,married,41,t2
c5346,business,772633,unmarried,32,t2
c5187,doctor,1881064,unmarried,36,t3
c3347,teacher,1959815,unmarried,44,unknown
c3633,lawyer,1955244,married,44,t2
c5715,lawyer,1068382,married,46,t1
c2142,business,1536279,married,39,unknown
c5594,business,1157020,unmarried,35,t3
c2759,engineer,1212370,unmarried,45,t3
c4002,doctor,1301590,married,43,t3
c1171,business,1790858,unmarried,39,t1
c4280,lawyer,816590,married,32,unknown
c4192,lawyer,631595,unmarried,47,t3
c2294,engineer,1018910,married,35,t2
c4112,engineer,1516694,unmarried,33,unknown
c4663,teacher,1666711,unmarried,46,t3
c5089,engineer,1534868,married,35,t3
c2576,teacher,1306941,unmarried,42,t3
c5934,teacher,1453123,married,34,t2
c1432,business,1144640,unmarried,42,t2
c3147,doctor,949169,unmarried,37,t0
c5331,teacher,687231,unmarried,50,t2
c2477,lawyer,1958436,married,45,t2
c2898,engineer,1344101,married,42,t2
c4451,engineer,1715988,married,31,t1
c4525,business,1397636,unmarried,30,t2
c2050,doctor,1251843,unmarried,42,t2
c3883,teacher,1920090,married,31,t2
c3801,doctor,1615813,married,32,t2
c5442,doctor,1382996,married,32,t0
c4417,doctor,1646287,married,49,t0
c2644,teacher,1023057,unmarried,37,t1
c1848,doctor,1375713,unmarried,34,t1
c1651,teacher,1875299,married,36,t1
c1210,doctor,660868,married,48,t2
c3992,teacher,1833874,unmarried,41,t2
c5248,lawyer,1523654,unmarried,38,t3
c3175,lawyer,711107,unmarried,41,unknown
c3463,lawyer,687244,unmarried,44,t2
c1455,business,954428,unmarried,45,t0
c1992,doctor,1641082,unmarried,33,t3
c3995,business,929250,unmarried,41,unknown
c4846,lawyer,1937741,unmarried,31,unknown
c1958,doctor,1540544,married,35,t3
c1503,engineer,743473,unmarried,39,t0
c1331,business,1137531,unmarried,41,t3
c2661,teacher,784152,married,40,t0
c4635,business,1986917,married,38,t0
c3743,teacher,1996405,unmarried,37,t2
c3827,doctor,1147626,married,33,t3
c2209,engineer,1891130,unmarried,32,t3
c3821,lawyer,1174015,married,42,t2
c4066,doctor,1459526,unmarried,49,t2
c2367,lawyer,1636475,married,38,t1
c5107,teacher,1336513,married,42,t3
c3395,teacher,1159541,married,36,unknown
c3709,engineer,1024562,unmarried,33,t1
c4931,teacher,1266738,married,32,t1
c3642,business,1304975,married,49,t0
c1542,engineer,759301,married,45,t0
c1800,lawyer,1204471,married,45,unknown
c2193,engineer,1468030,married,41,t0
c1190,engineer,667733,married,41,t2
c2314,teacher,866845,unmarried,35,t1
c1763,teacher,792043,unmarried,32,t0
c2063,engineer,1820067,married,35,t3
c1876,teacher,1377393,married,40,t1
c2651,business,1075765,married,45,t0
c4403,lawyer,1488507,married,48,t3
c1483,doctor,1346766,married,40,unknown
c3400,business,1908792,married,36,t0
c4105,engineer,1597088,married,41,t3
c2750,business,1746111,unmarried,33,t0
c2175,business,1990509,married,33,t1
c5037,lawyer,736201,unmarried,32,t1
c3415,business,1256032,unmarried,42,t2
c3939,lawyer,870833,married,36,unknown
c5105,doctor,1485667,unmarried,47,t3
c3145,lawyer,1177984,unmarried,48,t1
c2843,lawyer,1114464,married,45,unknown
c4543,business,1650826,unmarried,39,t3
c4601,teacher,1021068,married,37,t0
c1601,business,1918486,married,48,t1
c2785,teacher,759713,unmarried,45,t0
c1404,doctor,1110455,unmarried,33,unknown
c3834,lawyer,1499864,married,39,t2
c1038,engineer,1681527,unmarried,37,t2
c4671,doctor,862070,unmarried,37,t2
c3501,engineer,625385,married,32,unknown
c2654,business,1794176,unmarried,32,t0
c2689,teacher,1439668,unmarried,38,t0
c3929,teacher,1049252,unmarried,39,t1
c1283,doctor,702888,married,36,t3
c5154,engineer,1317442,married,48,t2
c3149,doctor,632535,married,46,t0
c1378,engineer,1983220,unmarried,39,t2
c1083,teacher,1716013,unmarried,48,unknown
c1985,business,1336678,unmarried,46,t3
c1568,lawyer,977888,unmarried,30,t2
c1897,doctor,1329400,unmarried,38,t2
c4437,doctor,1189056,unmarried,33,t2
c3340,business,1043628,unmarried,32,unknown
c5790,lawyer,949759,married,37,t1
c2963,doctor,1447894,married,45,t3
c5753,lawyer,1539850,unmarried,32,t3
c2018,engineer,1489241,unmarried,39,unknown
c4964,doctor,753758,unmarried,34,t1
c4017,teacher,1204446,unmarried,35,t1
c1904,teacher,1608431,married,44,t3
c3243,lawyer,1740353,married,49,unknown
c2308,lawyer,1456524,unmarried,35,unknown
c3189,engineer,1732560,unmarried,31,t2
c2173,teacher,1576872,married,30,t2
c1557,lawyer,2009357,married,48,t1
c3936,lawyer,1384908,unmarried,39,t0
c1584,doctor,1936651,unmarried,48,t0
c2715,engineer,1456007,married,41,t1
c5197,teacher,1337671,unmarried,41,t3
c4452,lawyer,949450,unmarried,47,t3
c3825,business,1278783,unmarried,34,t0
c1698,engineer,1090005,married,34,t1
c2397,engineer,1983510,married,43,t2
c2281,teacher,1898517,married,47,t1
c4829,business,852125,married,40,unknown
c3234,teacher,1756419,married,32,t3
c1268,doctor,1380348,married,43,t2
c2267,business,1555645,unmarried,46,unknown
c2636,engineer,1227707,unmarried,43,t3
c1870,business,1775648,married,37,t0
c2575,teacher,758456,married,41,t2
c3856,doctor,795475,unmarried,41,unknown
c2316,lawyer,1457048,married,45,t3
c5206,lawyer,799029,unmarried,34,unknown
c5360,business,1561072,married,47,t2
c1397,lawyer,653264,married,32,unknown
c4603,lawyer,1405683,married,45,t2
c3417,doctor,1434518,married,48,t1
c2985,business,887811,unmarried,31,t1
c1441,business,875383,unmarried,35,t0
c1495,doctor,1121645,married,33,t0
c5604,teacher,781508,married,45,t0
c4782,engineer,1171985,married,50,t1
c2241,doctor,1126348,married,49,unknown
c2478,lawyer,819444,unmarried,34,t3
c4788,teacher,829342,married,31,t2
c2506,lawyer,672683,married,33,t0
c5643,lawyer,1551245,unmarried,32,t0
c3043,business,1589714,unmarried,47,t2
c2834,engineer,1007854,unmarried,42,t1
c4495,lawyer,1685227,unmarried,43,t1
c3093,lawyer,1954056,unmarried,47,t1
c2587,lawyer,1842549,unmarried,39,t0
c2211,engineer,1016866,married,43,t2
c4686,teacher,640035,married,47,t2
c1857,teacher,1932092,married,43,t1
c5327,teacher,862555,married,36,t0
c4776,teacher,1062802,unmarried,49,t1
c5026,business,1955165,unmarried,41,t2
c1567,lawyer,1180784,married,48,unknown
c4969,engineer,1158211,unmarried,32,t3
c1323,lawyer,1906756,unmarried,45,t0
c2536,teacher,867029,married,30,unknown
c3504,engineer,727841,married,46,unknown
c5441,business,1684076,married,43,unknown
c5909,engineer,1817496,married,45,t2
c4701,teacher,883151,unmarried,48,t2
c1453,engineer,1279902,married,45,t3
c3291,doctor,1288036,married,32,t1
c2870,business,1307287,unmarried,47,t3
c5257,lawyer,917561,married,37,t2
c1474,doctor,1570695,married,38,unknown
c1490,doctor,1974289,unmarried,34,t3
c3220,teacher,1710648,unmarried,36,t1
c3776,teacher,1343261,unmarried,36,t1
c2685,doctor,1089054,married,44,t1
c5492,teacher,878713,unmarried,45,unknown
c2974,doctor,1107968,married,34,t1
c1775,business,721876,unmarried,34,t2
c1090,doctor,1736731,unmarried,39,t0
c4963,doctor,1279479,unmarried,45,t2
c3213,lawyer,711257,married,36,t2
c1215,business,1395021,unmarried,42,unknown
c2022,lawyer,1337183,married,49,t3
c2569,teacher,1148596,married,31,t3
c5989,lawyer,1279710,unmarried,34,t2
c2037,engineer,986549,married,34,unknown
c2011,lawyer,830377,married,46,t1
c4231,doctor,953086,married,36,unknown
c4630,engineer,953563,unmarried,38,t0
c5130,teacher,1513305,married,35,t1
c5558,business,1612779,married,32,t2
c5283,doctor,1736947,unmarried,35,t3
c2309,engineer,1121387,married,36,unknown
c3826,teacher,1138453,married,41,t0
c1035,business,1217915,unmarried,30,t2
c4908,teacher,818058,unmarried,32,t2
c3367,engineer,1830191,married,45,t0
c1987,business,1604584,married,40,t0
c2883,engineer,1221614,unmarried,46,unknown
c2916,engineer,638976,married,50,t1
c2857,lawyer,654995,married,47,t1
c2298,lawyer,1109422,married,45,unknown
c1391,business,640009,married,37,t3
c3670,doctor,1182973,married,31,t3
c3031,teacher,1288011,unmarried,42,unknown
c4052,teacher,1675100,unmarried,41,t3
c1137,engineer,1032797,unmarried,47,unknown
c2914,engineer,1315794,unmarried,44,t2
c3998,lawyer,1752504,married,32,t1
c5988,lawyer,1596261,unmarried,37,unknown
c4033,business,1208368,married,45,t2
c3555,business,1407912,married,30,t3
c1629,lawyer,1807033,unmarried,49,t2
c5153,business,1804104,unmarried,50,t0
c2839,engineer,1397985,married,39,t2
c3752,lawyer,1352983,married,47,unknown
c1114,lawyer,1345710,married,39,unknown
c5882,teacher,2015232,unmarried,37,unknown
c2403,teacher,1948173,unmarried,43,unknown
c4938,engineer,1282191,married,47,t1
c4032,lawyer,1269094,married,46,t2
c1938,lawyer,1042740,married,38,t0
c5293,teacher,1363249,married,43,t0
c2484,engineer,761209,unmarried,41,t2
c3035,doctor,1549917,married,35,t3
c3349,business,887835,married,42,t3
c1479,lawyer,1601029,unmarried,43,t0
c3054,doctor,1763395,married,44,t2
c3541,business,1354894,married,37,t2
c5720,lawyer,1219322,unmarried,38,t2
c5736,doctor,1203509,unmarried,41,t3
c1522,lawyer,1395739,married,48,t3
c5862,doctor,766542,married,42,t0
c5716,teacher,1704607,unmarried,41,t0
c3587,lawyer,1782971,unmarried,37,unknown
c3142,teacher,1282881,unmarried,33,unknown
c3448,engineer,1116727,unmarried,34,t2
c5144,business,1223004,unmarried,36,t3
c5981,business,1040889,married,45,t1
c2939,engineer,720340,unmarried,36,t2
c4905,business,1759093,married,30,t1
c1353,business,1475845,unmarried,40,unknown
c3257,lawyer,1804199,married,42,unknown
c2226,lawyer,1508230,unmarried,37,t3
c4739,engineer,1995018,unmarried,49,t2
c4014,teacher,679367,unmarried,46,t2
c1329,business,899812,married,40,t2
c5984,doctor,871888,unmarried,46,t2
c5673,lawyer,868690,married,38,t3
c5750,doctor,891289,married,37,t3
c3328,engineer,1849164,unmarried,37,t3
c1261,engineer,1841362,unmarried,49,t3
c4352,business,699503,married,42,t1
c4668,doctor,1815550,married,47,t1
c1965,teacher,1305303,unmarried,38,t3
c5339,business,694317,married,33,t0
c3476,teacher,1754431,married,38,t2
c4767,doctor,1085231,unmarried,47,t2
c4263,doctor,1668166,married,36,unknown
c4533,lawyer,1017241,married,42,t3
c2712,doctor,713741,unmarried,39,t3
c1445,doctor,1296895,married,49,unknown
c1842,engineer,1753111,married,35,t1
c2512,business,1925045,unmarried,35,t0
c3163,teacher,1317217,unmarried,30,unknown
c2697,business,992416,married,39,unknown
c1589,business,1206944,unmarried,35,unknown
c2155,teacher,1360263,married,32,unknown
c1982,teacher,898911,unmarried,34,t3
c4243,lawyer,965730,unmarried,44,t1
c1148,lawyer,914371,unmarried,38,t1
c3989,lawyer,970846,unmarried,34,t0
c2199,engineer,1000460,married,43,t0
c1180,doctor,1968088,married,32,t1
c5985,lawyer,833860,married,31,t3
c3783,engineer,1549529,married,33,t2
c5189,business,1176471,unmarried,38,unknown
c1156,doctor,1028215,unmarried,32,t1
c3474,lawyer,1497273,married,35,t0
c5979,business,1836622,unmarried,33,t2
c3577,teacher,1729419,unmarried,32,t1
c1855,lawyer,1123289,unmarried,43,unknown
c2010,teacher,1254795,married,47,unknown
c4104,doctor,1291091,married,50,t3
c5487,lawyer,961920,unmarried,35,t0
c2102,lawyer,1378836,unmarried,31,t1
c5371,teacher,940702,unmarried,31,unknown
c4758,engineer,1136407,unmarried,38,t0
c5335,business,905034,unmarried,44,unknown
c3174,business,1032946,married,46,t3
c3393,lawyer,926929,married,41,t3
c1642,doctor,1919635,married,32,t0
c1975,lawyer,896256,unmarried,31,t2
c5002,business,1746416,married,44,unknown
c4059,business,727287,unmarried,31,unknown
c3828,teacher,942316,unmarried,48,t1
c5972,engineer,1971366,married,32,t3
c1054,teacher,701445,unmarried,37,t3
c4641,engineer,1872041,married,38,unknown
c3112,doctor,1805479,married,33,unknown
c4514,doctor,770960,married,41,t0
c1044,doctor,703151,married,46,t3
c2302,lawyer,1359718,married,33,unknown
c3585,business,1008340,unmarried,38,t2
c5850,doctor,1784826,unmarried,46,t2
c4296,lawyer,886138,unmarried,37,t3
c3738,doctor,1969306,married,38,t2
c3996,teacher,1454042,unmarried,41,unknown
c1165,business,1472225,married,45,unknown
c5325,doctor,1481248,unmarried,42,t2
c2490,engineer,1389247,unmarried,49,t1
c3461,engineer,1739952,unmarried,39,t3
c4428,doctor,1702326,married,40,t0
c5662,teacher,793064,married,42,t0
c4643,teacher,1699040,married,33,t1
c2304,doctor,1790268,married,44,t1
c4094,engineer,1595966,married,43,t3
c3896,teacher,1199194,unmarried,37,t3
c5619,engineer,1108382,unmarried,32,unknown
c5937,lawyer,1202791,unmarried,41,t1
c1730,doctor,1435689,married,39,t1
c1194,business,1139818,married,47,t0
c1206,teacher,1508218,married,44,t3
c2545,engineer,875889,unmarried,34,t0
c2188,business,1297745,unmarried,32,t1
c2078,teacher,1526134,unmarried,48,t0
c3887,business,1060457,married,31,t0
c1050,lawyer,833930,unmarried,33,t1
c3576,doctor,1952827,unmarried,33,t2
c2111,lawyer,896134,unmarried,39,t2
c1771,doctor,991217,married,47,t2
c5174,engineer,932000,married,45,t3
c4359,doctor,1592969,unmarried,46,t1
c5343,doctor,950240,unmarried,50,t3
c3251,teacher,637191,married,41,t0
c5930,business,1954180,unmarried,48,t2
c2416,engineer,981417,unmarried,41,t2
c3908,teacher,1485519,married,43,t2
c4886,lawyer,1186414,married,42,t3
c5296,business,766338,married,45,t3
c4683,engineer,1425415,unmarried,42,t1
c2086,doctor,1269834,unmarried,49,t2
c2428,teacher,850523,married,31,unknown
c4756,business,1282738,married,36,t3
c3484,lawyer,1035865,unmarried,34,t0
c2819,engineer,771645,unmarried,46,t0
c5375,lawyer,1622188,married,49,t0
c1119,lawyer,1592085,unmarried,47,t0
c4619,engineer,1174998,married,37,t2
c2749,business,1449573,unmarried,43,t2
c5765,lawyer,1904983,unmarried,45,unknown
c5027,doctor,1732137,married,34,t0
c5891,engineer,1858372,unmarried,34,t2
c3647,doctor,874395,married,40,t3
c2948,business,1519949,unmarried,36,t0
c3877,doctor,1816364,unmarried,33,unknown
c1509,business,810999,married,48,t0
c4221,engineer,627230,married,46,t0
c5523,doctor,1734706,unmarried,44,t3
c1884,engineer,1746812,unmarried,44,unknown
c1420,teacher,871538,unmarried,47,t1
c2097,engineer,1261544,unmarried,35,t3
c3619,doctor,1442598,married,35,t1
c1720,lawyer,704822,unmarried,33,t3
c5635,lawyer,1856643,married,33,t2
c3096,teacher,850631,married,47,t0
c2615,engineer,1699631,unmarried,39,unknown
c3338,doctor,1089762,unmarried,34,t0
c3528,lawyer,1536486,married,39,unknown
c1006,lawyer,1793883,married,49,t1
c1052,lawyer,1332690,married,39,unknown
c2864,doctor,1080962,married,50,t0
c4339,teacher,1203025,married,41,t3
c2652,engineer,1347689,unmarried,36,t2
c3525,doctor,871516,unmarried,41,t1
c1214,doctor,626446,married,37,t1
c4622,lawyer,875509,married,32,unknown
c5436,doctor,1221176,married,35,t3
c2065,business,1213927,married,31,t2
c3424,teacher,2003196,unmarried,32,t0
c5818,doctor,1799162,married,37,t3
c1641,teacher,1995029,married,37,t3
c4262,business,1727153,married,39,unknown
c4026,teacher,1818757,married,47,unknown
c1639,business,1335541,unmarried,48,t1
c2560,engineer,1896548,married,32,t0
c5354,business,1960970,married,42,unknown
c5965,lawyer,968448,unmarried,43,unknown
c5407,teacher,1833964,married,35,t2
c4900,lawyer,1837633,married,43,t1
c3594,business,1720144,unmarried,36,t2
c5743,doctor,1857023,married,46,t2
c4227,lawyer,1645145,unmarried,44,t0
c1124,lawyer,1457189,married,47,t2
c5849,teacher,1771941,unmarried,33,t2
c3916,business,1778524,married,44,t1
c5103,business,1706714,unmarried,36,t0
c2335,lawyer,875051,married,31,unknown
c1593,teacher,1402646,married,36,t2
c1994,engineer,1334691,married,38,t2
c3505,doctor,899918,married,44,unknown
c3644,business,919649,unmarried,46,t3
c3432,teacher,1615229,married,43,t3
c1672,lawyer,1002420,unmarried,39,t3
c4510,doctor,787850,unmarried,39,t3
c5128,teacher,1691037,married,33,t0
c5752,engineer,774369,married,46,t1
c3566,engineer,1034655,unmarried,46,t2
c5679,doctor,1429857,married,49,unknown
c1537,teacher,948994,unmarried,34,t0
c1919,doctor,724041,unmarried,50,t0
c2564,business,1754844,unmarried,48,t1
c3981,teacher,1783220,married,36,t0
c4184,teacher,1389143,unmarried,39,t2
c3362,doctor,1221359,married,36,unknown
c1080,engineer,946173,unmarried,48,t0
c5540,lawyer,1437019,married,42,t3
c3531,business,1948891,unmarried,41,t0
c2452,doctor,1904138,unmarried,45,t1
c3435,engineer,1119189,unmarried,47,t1
c3371,engineer,924322,unmarried,32,t1
c1614,engineer,1837744,married,30,t2
c3124,lawyer,1343887,married,45,unknown
c3986,engineer,1960307,unmarried,47,unknown
c5384,teacher,1991293,married,34,t1
c5689,doctor,627893,married,44,t1
c4725,business,1343461,unmarried,35,t2
c3546,lawyer,1924577,married,46,t0
c3988,lawyer,1325718,married,36,t2
c5459,business,695840,married,36,t1
c3178,doctor,872192,married,33,unknown
c2041,engineer,1713562,unmarried,46,t2
c1655,doctor,1270533,unmarried,32,t2
c1837,teacher,922249,married,36,t3
c1790,engineer,851843,unmarried,37,t0
c5451,doctor,1650430,unmarried,43,t3
c1398,teacher,1062727,married,34,t3
c4191,lawyer,818761,married,40,t0
c4610,doctor,1630273,married,47,t1
c4861,engineer,1194339,married,43,t0
c5980,engineer,1900669,married,47,t1
c2760,business,1603143,married,37,t1
c4097,teacher,1089290,married,40,t0
c5281,doctor,1574991,unmarried,44,unknown
c2872,engineer,702755,unmarried,36,t3
c1532,teacher,1675989,unmarried,37,t3
c3434,engineer,727480,unmarried,38,t1
c3122,doctor,1733060,married,30,unknown
c4800,lawyer,653830,unmarried,39,t0
c1890,engineer,1662888,unmarried,48,unknown
c1696,engineer,691456,married,33,t2
c3355,doctor,1329331,unmarried,40,unknown
c4864,business,1447547,married,37,unknown
c5778,engineer,1105627,married,49,t2
c4812,business,1544963,unmarried,32,t3
c1071,business,1287057,unmarried,39,t0
c5421,business,755782,married,34,unknown
c4719,business,1878254,married,49,t1
c4384,business,1830188,unmarried,34,t0
c4186,engineer,1501784,married,48,unknown
c2825,teacher,1218756,unmarried,49,t0
c1963,doctor,896858,married,41,t0
c3947,engineer,1006611,married,30,unknown
c4190,business,1342593,married,32,t3
c1744,lawyer,953536,married,47,t3
c3037,lawyer,1883450,married,43,t3
c3601,engineer,1216232,married,36,t2
c2981,business,1879738,unmarried,35,t2
c2235,doctor,1925884,unmarried,33,t0
c1705,doctor,1756401,married,32,unknown
c3462,teacher,1409802,unmarried,46,t1
c4557,teacher,1572897,married,42,t1
c2434,engineer,1162145,unmarried,42,t3
c5627,teacher,706326,unmarried,48,unknown
c5024,teacher,662513,married,44,unknown
c4546,business,1572430,married,32,t2
c2667,lawyer,1185831,married,46,t1
c5400,teacher,723210,married,33,t2
c2261,doctor,1261871,married,50,t1
c2051,business,1105676,unmarried,38,t3
c4940,teacher,1008638,married,35,t2
c4131,doctor,1423741,unmarried,49,unknown
c5495,lawyer,1682576,married,39,unknown
c4290,teacher,1161319,married,42,t3
c4899,doctor,748431,married,46,t1
c1571,engineer,796879,unmarried,41,t1
c5530,engineer,1462581,married,30,t2
c5388,lawyer,885900,unmarried,48,t3
c5287,teacher,770479,married,41,t0
c2595,lawyer,952551,unmarried,49,unknown
c2229,business,836368,married,50,t3
c2373,lawyer,1116699,unmarried,41,t1
c4875,business,895486,unmarried,50,t2
c3192,engineer,1768226,married,48,t0
c2471,doctor,1532593,unmarried,31,t1
c4989,business,787595,unmarried,49,t2
c2287,business,1127798,unmarried,49,t0
c2804,engineer,1935046,unmarried,31,t1
c2007,lawyer,1072972,married,32,t3
c1019,lawyer,1218450,unmarried,41,t1
c4374,engineer,825953,unmarried,41,t1
c5993,business,962295,married,47,t3
c5010,lawyer,1833982,unmarried,44,t1
c2172,doctor,959325,married,41,t0
c1356,engineer,1329904,married,30,t2
c5096,teacher,1330193,married,31,t0
c2404,business,1478718,unmarried,32,t0
c5053,business,1377910,married,43,unknown
c1296,lawyer,1796153,married,40,t3
c4093,doctor,948354,unmarried,45,t2
c5781,engineer,1605885,unmarried,34,t3
c2191,teacher,928069,married,47,unknown
c3660,doctor,1371188,married,41,unknown
c4734,lawyer,878886,unmarried,40,t3
c3076,lawyer,1693199,married,36,t0
c3684,lawyer,1979745,unmarried,32,t2
c1375,business,1648455,married,49,unknown
c4572,teacher,1975629,married,49,unknown
c2691,business,1738449,unmarried,40,t2
c4117,business,673871,unmarried,32,t2
c4517,business,767293,unmarried,31,unknown
c3609,teacher,1722816,married,37,t0
c4116,business,1970307,unmarried,47,t3
c5996,doctor,1387443,married,36,t0
c2073,engineer,1309292,unmarried,47,t1
c5678,teacher,1370279,married,48,t3
c4534,engineer,1861571,unmarried,42,t1
c3806,engineer,1033427,married,32,unknown
c4785,teacher,1653672,married,40,t2
c2240,business,1637058,unmarried,47,t2
c2704,engineer,685413,unmarried,46,t1
c3158,doctor,836429,unmarried,37,t1
c4513,teacher,747750,married,37,t3
c1529,engineer,943555,unmarried,41,t1
c4490,business,1174603,married,42,t1
c4648,lawyer,876069,married,37,t2
c2348,business,1455499,married,33,t0
c1949,doctor,1751777,unmarried,39,t1
c5186,engineer,803688,unmarried,48,t2
c1414,teacher,1694188,unmarried,47,t0
c2183,teacher,664068,married,41,t1
c3398,engineer,1483142,married,36,t3
c3617,engineer,1174655,married,41,t2
c1793,engineer,1644636,unmarried,49,t3
c5147,lawyer,1052364,married,42,t2
c5430,teacher,773414,unmarried,39,t3
c3316,doctor,1189958,married,48,t1
c2393,teacher,963217,married,38,t1
c2382,engineer,1116460,married,45,t3
c2105,doctor,1571485,unmarried,33,t1
c1313,lawyer,700959,married,40,unknown
c5951,teacher,1035737,unmarried,34,t2
c1515,engineer,2009722,married,46,t2
c1177,doctor,1052090,unmarried,50,t1
c3241,engineer,1783176,married,37,t1
c1459,engineer,1718802,unmarried,40,unknown
c2136,engineer,1352546,unmarried,46,t1
c4721,teacher,1975139,unmarried,49,t2
c4542,engineer,1766755,married,39,t2
c5860,engineer,1887430,married,32,t3
c4836,lawyer,1850461,married,31,t1
c2915,lawyer,849455,unmarried,42,t2
c2131,lawyer,1573326,married,46,t0
c2130,lawyer,1511044,unmarried,49,t2
c2790,lawyer,672849,unmarried,33,t3
c3238,engineer,1111552,married,44,t2
c3862,business,1390034,unmarried,34,unknown
c1149,lawyer,1572419,married,43,t0
c5141,doctor,788100,unmarried,34,t3
c2702,teacher,1523534,unmarried,38,unknown
c5833,doctor,2003529,unmarried,48,t0
c1462,teacher,1475975,married,39,t0
c3465,doctor,1167013,unmarried,40,t1
c2787,engineer,1195340,married,31,t2
c3012,business,1464128,married,34,t0
c5861,teacher,999938,unmarried,42,t3
c5821,doctor,1308041,unmarried,47,unknown
c3271,engineer,1762026,unmarried,40,unknown
c5192,teacher,621086,unmarried,36,t1
c1096,teacher,1648512,married,42,t3
c1318,teacher,1547818,unmarried,40,t2
c4312,teacher,1810937,unmarried,44,t3
c4939,doctor,1457604,married,30,t3
c5955,lawyer,741751,married,36,t2
c5825,engineer,688226,unmarried,41,t1
c2700,doctor,831195,unmarried,41,t0
c4738,doctor,1269545,unmarried,44,unknown
c4081,lawyer,1642641,married,30,t2
c3023,engineer,1125116,married,38,t1
c5110,business,1476958,married,34,t2
c1595,lawyer,676323,unmarried,32,t3
c3177,teacher,1478350,married,47,t2
c4100,lawyer,1404815,unmarried,42,t0
c2353,teacher,1148822,unmarried,44,t0
c5522,business,641537,unmarried,33,t3
c2378,teacher,1849135,married,43,unknown
c4226,teacher,933936,unmarried,31,t1
c1312,engineer,953285,unmarried,39,unknown
c1234,business,1910742,unmarried,38,t2
c1138,lawyer,1170105,unmarried,37,t1
c5588,business,1737137,married,33,t3
c1631,engineer,1470758,married,30,t0
c1345,doctor,656800,married,44,t3
c5655,teacher,880638,married,42,t0
c4727,lawyer,855212,married,38,t1
c5073,engineer,1955279,unmarried,35,t0
c3089,lawyer,1396549,unmarried,44,t0
c3543,engineer,984975,unmarried,31,t3
c4467,engineer,1716624,married,38,t1
c3230,business,1940287,married,43,t1
c1229,teacher,906225,unmarried,45,t2
c2296,doctor,1646814,married,31,t0
c2820,doctor,1252100,unmarried,43,t0
c2333,teacher,1542789,unmarried,37,t2
c1865,doctor,920166,married,38,unknown
c2809,lawyer,1058585,unmarried,43,t2
c4581,teacher,1060882,married,44,unknown
c1959,business,1896683,unmarried,32,unknown
c5500,engineer,816438,unmarried,42,unknown
c2633,teacher,873006,unmarried,34,t2
c3126,doctor,1457031,married,38,t0
c4152,business,784888,married,31,t1
c2032,doctor,957144,married,48,unknown
c2201,engineer,1587530,unmarried,44,t2
